concept_id,English,Kiswahili,Ekegusii,source,dataset_origin
130622,"who, knowing the ordinance of God, that those who practice such things are worthy of death, not only do the same, but also approve of those who practice them.","Ingawa wanafahamu sheria ya haki ya Mungu kwamba watu wanaofanya mambo kama hayo wanastahili mauti, si kwamba wanaendelea kutenda hayo tu, bali pia wanakubaliana na wale wanaoyatenda.","Barabwo abanyene mbamanyete mono ekiina kia Nyasae kia boronge, ng’a abagokora ayaiga nebagwenerete amakweri; tibakorete aya oka, korende nigo bagwancherana nabwo bakoyakora.",Trilingual-Bible,bibile.csv
130623,"Therefore you are without excuse, O man, whoever you are who judge. For in that which you judge another, you condemn yourself. For you who judge practice the same things.","Kwa hiyo huna udhuru wowote, wewe utoaye hukumu kwa mwingine, kwa maana katika jambo lolote unalowahukumu wengine, unajihukumu wewe mwenyewe kwa sababu wewe unayehukumu unafanya mambo hayo hayo.","Ase ayio, aye onde bwensi, tori naya ogotaamera, ekero okogaambia oyonde ekiina, ekiagera ase okomogaambia oyonde ekiina, naye okwegaambia omonyene. Inaki okomogaambia, na aye naro ayio ogokora?",Trilingual-Bible,bibile.csv
130624,We know that the judgment of God is according to truth against those who practice such things.,Basi tunajua kwamba hukumu ya Mungu dhidi ya wale wafanyao mambo kama hayo ni ya kweli.,Intwe twamanyire ng’a ekiina kia Nyasae nigo kere boronge igoro ase abwo bagokora ayio.,Trilingual-Bible,bibile.csv
130625,"Do you think this, O man who judges those who practice such things, and do the same, that you will escape the judgment of God?","Hivyo wewe mwanadamu, utoapo hukumu juu yao na bado unafanya mambo yale yale, unadhani utaepuka hukumu ya Mungu?","Aye omonto oyokogaambia baria bagokora ayio, naye omonyene naro ayio ogokora, Inee, nokagete ng’a aye notame korwa ase ekiina kia Nyasae?",Trilingual-Bible,bibile.csv
130626,"Or do you despise the riches of his goodness, forbearance, and patience, not knowing that the goodness of God leads you to repentance?","Au waudharau wingi wa wema, ustahimili na uvumilivu wake, bila kujua kuwa wema wa Mungu wakuelekeza kwenye toba?","Gose ngwachaayire obonge bw’obuya bwaye, na oboremereria bwaye, na okoganya kwaye, na tomanyeti ng’a obuya bwa Nyasae nigo borigetie gokoraa gochia ase okoonchoka?",Trilingual-Bible,bibile.csv
130627,"But according to your hardness and unrepentant heart you are treasuring up for yourself wrath in the day of wrath, revelation, and of the righteous judgment of God,","Lakini kwa sababu ya ukaidi wenu na mioyo yenu isiyotaka kutubu, mnajiwekea akiba ya ghadhabu dhidi yenu wenyewe kwa siku ile ya ghadhabu ya Mungu, wakati hukumu yake ya haki itakapodhihirishwa.","Korende ase obokong’u bwao na enkoro yao etari nokoonchoka, kwegacheire endamwamu ase rituko riria ri’endamwamu, ekero ekiina kia boronge kia Nyasae kerache koorokigwa,",Trilingual-Bible,bibile.csv
130628,who “will pay back to everyone according to their works:”,Kwa maana Mungu atamlipa kila mtu sawasawa na matendo yake.,ekiagera ere naache komoa kera omonto koreng’ana nogokora kwaye;,Trilingual-Bible,bibile.csv
130629,"to those who by perseverance in well-doing seek for glory, honor, and incorruptibility, eternal life;","Wale ambao kwa kuvumilia katika kutenda mema hutafuta utukufu, heshima na maisha yasiyoharibika, Mungu atawapa uzima wa milele.","nabae obogima bwa kare na kare baria bakorigia obonene, na ogosika, na ogotasareka, na gokora amaya ase oboremereria.",Trilingual-Bible,bibile.csv
130630,"but to those who are self-seeking and don’t obey the truth, but obey unrighteousness, will be wrath, indignation,","Lakini kwa wale watafutao mambo yao wenyewe na wale wanaokataa kweli na kuzifuata njia mbaya, kutakuwa na ghadhabu na hasira ya Mungu.","Korende endamwamu na ekeririanda inabibe igoro ase baria beanchete abanyene, batari koigwera ekeene, korende bakoigwera ayatari boronge.",Trilingual-Bible,bibile.csv
130631,"oppression, and anguish on every soul of man who does evil, to the Jew first, and also to the Greek.","Kutakuwa na taabu na dhiki kwa kila mmoja atendaye maovu, Myahudi kwanza na mtu wa Mataifa pia,","Emechando na obororo inabibe igoro ase kera oyomo bw’abana ba Mwanyabaanto oyogokora amabe, ritang’ani ase Omoyahudi, na ase Omogiriki boigo;",Trilingual-Bible,bibile.csv
130632,"But glory, honor, and peace go to every man who does good, to the Jew first, and also to the Greek.","bali utukufu, heshima na amani kwa ajili ya kila mmoja atendaye mema, kwa Myahudi kwanza, kisha kwa mtu wa Mataifa.","korende obonene na ogosika, na omorembe nigo bire ase kera oyomo oyogokora amaya, ritang’ani ase Omoyahudi, na ase Omogiriki boigo.",Trilingual-Bible,bibile.csv
130633,For there is no partiality with God.,Kwa maana Mungu hana upendeleo.,Ekiagera gwanchereria tikori ase Nyasae.,Trilingual-Bible,bibile.csv
130634,For as many as have sinned without the law will also perish without the law. As many as have sinned under the law will be judged by the law.,"Watu wote waliotenda dhambi pasipo sheria wataangamia pasipo sheria, nao wote wale waliotenda dhambi chini ya sheria watahukumiwa kwa sheria.","Inaki Abagiriki bakorire ebibe batari namachiiko a Musa, inabasire batari namachiiko; na Abayahudi bakorire ebibe bare namachiiko, nabo baranacherwe ekiina ase amachiiko.",Trilingual-Bible,bibile.csv
130635,"For it isn’t the hearers of the law who are righteous before God, but the doers of the law will be justified","Kwa maana si wale wanaoisikia sheria ambao ni wenye haki mbele za Mungu, bali ni wale wanaoitii sheria ndio watakaohesabiwa haki.","Inaki tari abwo bakoigwa amachiiko bare abanyene oboronge ase obosio bwa Nyasae, korende mbaria bagoikerania amachiiko, nabwo baraegwe oboronge.",Trilingual-Bible,bibile.csv
130636,"(for when Gentiles who don’t have the law do by nature the things of the law, these, not having the law, are a law to themselves,","(Naam, wakati wa watu wa Mataifa, ambao hawana sheria, wanapofanya kwa asili mambo yatakiwayo na sheria, wao ni sheria kwa nafsi zao wenyewe, hata ingawa hawana sheria.","Abanto b’Ebisaku batari namachiiko, ekero bagokora buna engencho ya Mwanyabaanto ere aya amachiiko are korigia, nonya abwo tibari namachiiko, babeire amachiiko boka abanyene.",Trilingual-Bible,bibile.csv
130637,"in that they show the work of the law written in their hearts, their conscience testifying with them, and their thoughts among themselves accusing or else excusing them)","Wao wanaonyesha kwamba lile linalotakiwa na sheria limeandikwa kwenye mioyo yao, ambayo pia dhamiri zao zikiwashuhudia, nayo mawazo yao yenye kupingana yatawashtaki au kuwatetea.)","Abwo nigo bakoorokia ng’a aya amachiiko are korigia ariikirwe ime ase chinkoro chiabo. Okomanya gwe chinkoro chiabo ime nigo gokobabera kirori, na ebirengererio biabo nigo bikobasoera gose kobaegerera.",Trilingual-Bible,bibile.csv
130638,"in the day when God will judge the secrets of men, according to my Good News, by Jesus Christ.","Hili litatukia siku hiyo Mungu atakapozihukumu siri za wanadamu kwa njia ya Yesu Kristo, kama isemavyo Injili yangu.","Nabo arache koba ase rituko riria, koreng’ana nenchiri eye nkorandia, Nyasae kagochi‐gocha nanachere obobisi bwa Mwanyabaanto ekiina, goetera ase Kristo Yeso.",Trilingual-Bible,bibile.csv
130639,"Indeed you bear the name of a Jew, rest on the law, glory in God,","Tazama, wewe ukiwa unaitwa Myahudi na kuitegemea sheria na kujisifia uhusiano wako na Mungu,","Korende aye okweroka Omoyahudi, na gosemeretie amachiiko, na gwetogia ase Nyasae.",Trilingual-Bible,bibile.csv
130640,"know his will, and approve the things that are excellent, being instructed out of the law,","kama unajua mapenzi ya Mungu na kukubali lililo bora kwa sababu umefundishwa na hiyo sheria,","Kwamanyire ogwancha kwaye, naende nomanyete buya amang’ana ayare amaya, ekiagera kworokererigwe amachiiko.",Trilingual-Bible,bibile.csv
130641,"and are confident that you yourself are a guide of the blind, a light to those who are in darkness,","kama unatambua kuwa wewe ni kiongozi wa vipofu, na mwanga kwa wale walio gizani,","Nore nobomaene ng’a aye omonyene nigo ore omoraai bw’emeuko, na omobaso bw’abare ase omosunte ime.",Trilingual-Bible,bibile.csv
130642,"a corrector of the foolish, a teacher of babies, having in the law the form of knowledge and of the truth.","mkufunzi wa wajinga na mwalimu wa watoto wachanga, kwa kuwa una maarifa ya kweli katika hiyo sheria,","Omotebereria bw’abariri, na omworokia bw’abana abake, ekiagera kwanyorire okworokereria okuya gwe chisemi na ekeene bire ime ase amachiiko.",Trilingual-Bible,bibile.csv
130643,"You therefore who teach another, don’t you teach yourself? You who preach that a man shouldn’t steal, do you steal?","basi wewe, uwafundishaye wengine, mbona hujifunzi mwenyewe? Wewe uhubiriye kwamba mtu asiibe, wewe mwenyewe waiba?","Aye okworokereria abande, Inee, tokweorokereria aye omonyene? Aye okorandia ng’a omonto taiba, tori koiba aye omonyene?",Trilingual-Bible,bibile.csv
130644,"You who say a man shouldn’t commit adultery, do you commit adultery? You who abhor idols, do you rob temples?","Wewe usemaye mtu asizini, wewe mwenyewe wazini? Wewe uchukiaye miungu ya sanamu, wafanya jambo la kumchukiza katika mahekalu?","Aye ogoteeba ng’a omonto tatomana, tori gotomana aye omonyene? Aye ogechete emegwekano y’ogosasimwa, aye tori koiba korwa ase chi Hekalu?",Trilingual-Bible,bibile.csv
130645,"You who glory in the law, do you dishonor God by disobeying the law?","Wewe ujivuniaye sheria, wamwaibisha Mungu kwa kuvunja sheria?","Aye ogwetogeria amachiiko, Inee, nigo ogosareria Nyasae ogosika ase ogosaria kwao kw’amachiiko?",Trilingual-Bible,bibile.csv
130646,"For “the name of God is blasphemed among the Gentiles because of you,” just as it is written.","Kama ilivyoandikwa, “Kwa ajili yenu ninyi, Jina la Mungu linatukanwa miongoni mwa watu wa Mataifa.”","Inaki amariiko nigo agoteeba, “Erieta ria Nyasae nigo rikoramwa ase egati y’ abanto b’Ebisaku ase engencho yaino.”",Trilingual-Bible,bibile.csv
130647,"For circumcision indeed profits, if you are a doer of the law, but if you are a transgressor of the law, your circumcision has become uncircumcision.","Kutahiriwa kuna thamani ikiwa unatii sheria, lakini kama unavunja sheria, kutahiriwa kwako kumekuwa kutokutahiriwa.","Okwaroka nigo kogwenerete onye kore omoigweri bw’amachiiko, korende onye kore omosaria bw’amachiiko, okwaroka kwao kwabeire ogotaaroka.",Trilingual-Bible,bibile.csv
130648,"If therefore the uncircumcised keep the ordinances of the law, won’t his uncircumcision be accounted as circumcision?","Hivyo, ikiwa wale wasiotahiriwa wanatimiza mambo ambayo sheria inataka, je, kutokutahiriwa kwao hakutahesabiwa kuwa sawa na kutahiriwa?","Karabe ere oyotaarogeti okobwata amachiiko, Inee, ogotaaroka kwaye tigokobarwa ng’a kwabeire okwaroka?",Trilingual-Bible,bibile.csv
130649,"Won’t those who are physically uncircumcised, but fulfill the law, judge you, who with the letter and circumcision are a transgressor of the law?","Ndipo wale ambao hawakutahiriwa kimwili lakini wanaitii sheria watawahukumu ninyi, ambao ingawa mmetahiriwa na kuijua sana sheria ya Mungu iliyoandikwa, lakini mwaivunja.","Ere oyotaarogeti ase omobere, onye obwatete amachiiko, Inee, tagokonachera ekiina aye, oyore namachiiko na okwaroka, naende osaririe amachiiko?",Trilingual-Bible,bibile.csv
130650,"For he is not a Jew who is one outwardly, neither is that circumcision which is outward in the flesh;","Kwa maana mtu si Myahudi kwa vile alivyo kwa nje, wala tohara ya kweli si kitu cha nje au cha kimwili.","Inaki ere oyore Omoyahudi ase isiko oka, tari Omoyahudi bw’ekeene, gose okwaroka koria gokorire isiko ase omobere, tikori okwaroka gw’ekeene.",Trilingual-Bible,bibile.csv
130651,"but he is a Jew who is one inwardly, and circumcision is that of the heart, in the spirit, not in the letter; whose praise is not from men, but from God.","Lakini mtu ni Myahudi alivyo ndani, nayo tohara ya kweli ni jambo la moyoni, ni la Roho, wala si la sheria iliyoandikwa. Mtu wa namna hiyo hapokei sifa kutoka kwa wanadamu bali kwa Mungu.","Korende ere n’Omoyahudi bw’ekeene oyore Omoyahudi o ime, na okwaroka gw’ekeene nogw’enkoro. Eye nemeremo y’Omoika, teri ey’amariiko. Ogotogigwa kwaye tikorueti ase Mwanyabaanto, korende nase Nyasae.",Trilingual-Bible,bibile.csv
130652,Then what advantage does the Jew have? Or what is the profit of circumcision?,Basi kuna faida gani kuwa Myahudi? Au kuna thamani gani katika tohara?,"Gaki rende, Omoyahudi inki abuete abande? Na okwaroka inki kogwenerete?",Trilingual-Bible,bibile.csv
130653,"Much in every way! Because first of all, they were entrusted with the revelations of God.","Kuna faida kubwa kwa kila namna! Kwanza kabisa, Wayahudi wamekabidhiwa lile Neno halisi la Mungu.","Nkogwenerete mono ase kera enchera. Ritang’ani, Abayahudi mbegenetwe konyora ring’ana ria Nyasae.",Trilingual-Bible,bibile.csv
130654,For what if some were without faith? Will their lack of faith nullify the faithfulness of God?,"Ingekuwaje kama wengine hawakuwa na imani? Je, kutokuamini kwao kungebatilisha uaminifu wa Mungu?",Inki rende onye abande tibari abegenwa? Inee! Ogotegenwa kwabo nakonyaare gokora obwegenwa bwa Nyasae bobe bosa?,Trilingual-Bible,bibile.csv
130655,"May it never be! Yes, let God be found true, but every man a liar. As it is written, “that you might be justified in your words, and might prevail when you come into judgment.”","La hasha! Mungu na aonekane mwenye haki, na kila mwanadamu kuwa mwongo, kama ilivyoandikwa: “Ili uthibitike kuwa wa kweli unaponena, na ukashinde utoapo hukumu.”","Yaya, taibo! Goika Nyasae amanyekane ng’a nomonyene ekeene, nonya ’nkera omonto ore omorimo, buna eriikire, “Erinde omanyekane ng’a mboronge ore ase amang’ana ao, na obue ekero ogosoa ase ekiina.”",Trilingual-Bible,bibile.csv
130656,"But if our unrighteousness commends the righteousness of God, what will we say? Is God unrighteous who inflicts wrath? I speak like men do.","Ikiwa uovu wetu unathibitisha haki ya Mungu waziwazi, tuseme nini basi? Je, Mungu kuileta ghadhabu yake juu yetu ni kwamba yeye si mwenye haki? (Nanena kibinadamu.)","Korende ker’abe ng’a obobe bwaito bokoorokia oboronge bwa Nyasae, inki torateebe rende? Nyasae noy’otari omooronge ekero akorenta endamwamu? (Nakwanire buna Mwanyabaanto).",Trilingual-Bible,bibile.csv
130657,May it never be! For then how will God judge the world?,"La hasha! Kama hivyo ndivyo ilivyo, Mungu angehukumuje ulimwengu?","Yaya, taibo! Onye nabo, inaki rende Nyasae aranyare kogaambia ense?",Trilingual-Bible,bibile.csv
130658,"For if the truth of God through my lie abounded to his glory, why am I also still judged as a sinner?","Mtu aweza kuuliza, “Kama uongo wangu unasaidia kuonyesha kweli ya Mungu na kuzidisha utukufu wake, kwa nini basi mimi nahukumiwa kuwa mwenye dhambi?”","Korende onye oboene obonge bwa Nyasae bwamentekire ase obonene bwaye ase engencho y’oborimo bwane, nase ki inche nonya mbono nkona‐kogambigwa buna omonyene ebibe?",Trilingual-Bible,bibile.csv
130659,"Why not (as we are slanderously reported, and as some affirm that we say), “Let’s do evil, that good may come?” Those who say so are justly condemned.","Nasi kwa nini tusiseme, kama wengine wanavyotusingizia kuwa tunasema, “Tutende maovu ili mema yapate kuja?” Wao wanastahili hukumu yao.","Inaki rende totagokora obobe, erinde obuya boche? Buna abande bagoteeba ase ogotoitania. Okogambigwa kwabo nigo kore boronge.",Trilingual-Bible,bibile.csv
