English,Kiswahili,Ekegusii,Domain
"the children of Rezin, the children of Nekoda, the children of Gazzam,","wazao wa Resini, Nekoda, Gazamu,","Resini, na Nekoda, na Gasamu;",Religion
"the children of Uzza, the children of Paseah, the children of Besai,","wazao wa Uza, Pasea, Besai,","Usa, na Pasea, na Besai;",Religion
"the children of Asnah, the children of Meunim, the children of Nephisim,","wazao wa Asna, Meunimu, Nefusimu,","Asina, na Meunimu, na Nefusimu;",Religion
"the children of Bakbuk, the children of Hakupha, the children of Harhur,","wazao wa Bakbuki, Hakufa, Harhuri,","Bakubuki, na Hakufa, na Harihuri;",Religion
"the children of Bazluth, the children of Mehida, the children of Harsha,","wazao wa Basluthi, Mehida, Harsha,","Basiluti, na Mehida, na Harisa;",Religion
"the children of Barkos, the children of Sisera, the children of Temah,","wazao wa Barkosi, Sisera, Tema,","Barikosi, na Sisera, na Tema;",Religion
"the children of Neziah, the children of Hatipha.",wazao wa Nesia na Hatifa.,Nesia na Hatifa.,Religion
"The children of Solomon’s servants: the children of Sotai, the children of Hassophereth, the children of Peruda,","Wazao wa watumishi wa Solomoni: wazao wa Sotai, Hasaferethi, Peruda,","Abanto b’ororeria rw’abasomba ba Sulemani: Chiamate chia Sotai, na Hasofereti, na Peruda;",Religion
"the children of Jaalah, the children of Darkon, the children of Giddel,","wazao wa Yaala, Darkoni, Gideli,","Yaala, na Darikoni, na Gideli;",Religion
"the children of Shephatiah, the children of Hattil, the children of Pochereth Hazzebaim, the children of Ami.","wazao wa Shefatia, Hatili, Pokereth-Hasebaimu na Ami.","Sefatia na Hatili, Pokereti‐Hasebaimu na Ami.",Religion
"All the temple servants, and the children of Solomon’s servants, were three hundred ninety-two.",Watumishi wa Hekalu wote na wazao wa watumishi wa Solomoni 392,"Abakori emeremo bonsi be Hekalu, amo nabaanto b’ororeria rw’abasomba ba Sulemani nigo barenge amagana atato, na emerongo kianda; na babere (392).",Religion
"These were those who went up from Tel Melah, Tel Harsha, Cherub, Addan, and Immer; but they could not show their fathers’ houses and their offspring, whether they were of Israel:","Wafuatao walikuja kutoka miji ya Tel-Mela, Tel-Harsha, Kerubu, Adoni na Imeri, lakini hawakuweza kuthibitisha kwamba jamaa zao zilikuwa uzao wa Israeli:","Aba nabwo abanto bachete korwa Teli‐Mela, na Teli‐Harisa, na Kerubu, na Adani, na Imeri, korende tibanyarete koorokia ase okomanyereria chiamate chiabo, nonya ne chinderia chiabo, gose ekeene ng’a n’Abaisraeli bare:",Religion
"the children of Delaiah, the children of Tobiah, the children of Nekoda, six hundred fifty-two.","wazao wa Delaya, Tobia na Nekoda 652","Abanto be chiamate chia Delaya, na Tobia, na Nekoda, bonsi namagana atano na rimo, na emerongo etano na babere (652).",Religion
"Of the children of the priests: the children of Habaiah, the children of Hakkoz, and the children of Barzillai, who took a wife of the daughters of Barzillai the Gileadite, and was called after their name.","Kutoka miongoni mwa makuhani: Wazao wa Hobaya, Hakosi, Barzilai (mtu aliyekuwa amemwoa binti wa Barzilai, Mgileadi, naye akaitwa kwa jina hilo).","Boigo nase abakuani: Abanto be chiamate chia Habaya, na Hakosi, na Barisilai, oyio onyuomete oyomo bw’abaiseke ba Barisilai Omogileadi, na ere akarokwa Barisilai.",Religion
"These sought their place among those who were registered by genealogy, but they were not found; therefore they were deemed disqualified and removed from the priesthood.","Hawa walitafuta orodha za jamaa zao, lakini hawakuonekana humo, kwa hiyo waliondolewa kutoka kundi la makuhani kwa kuwa walihesabiwa kuwa najisi.","Abwo bakariga‐rigia korwa ase emeroberio ye chinderia gose mbanyore chisokoro chiabo, korende tichianyoretwe chiriikire aroro. Ase ayio bakaangwa tibaaba abakuani, ekiagera nigo baabaretwe koba abatachenegeti.",Religion
The governor told them that they should not eat of the most holy things until a priest stood up to serve with Urim and with Thummim.,Mtawala aliagiza kuwa wasile chochote miongoni mwa vyakula vitakatifu hadi kuwe kuhani atakayehudumu kwa Urimu na Thumimu.,"Omogabana akabakania ng’a tibaabaisa koria endagera yarenge enchenu mono, goika engaki Omokuani arenge gochia koboria Nyasae goetera ase Urimu na Tumimu.",Religion
"The whole assembly together was forty-two thousand three hundred sixty,","Jumla ya watu wote waliorudi walikuwa 42,360;","Omoganda bwonsi bw’abaanto bairanete korwa obosomba nigo barenge chilifu emerongo ene na ibere, na amagana atato, na emerongo etano nomo (42,360),",Religion
"in addition to their male servants and their female servants, of whom there were seven thousand three hundred thirty-seven; and they had two hundred singing men and singing women.","tena zaidi ya hao walikuwepo watumishi wa kiume na wa kike 7,337; pia walikuwamo waimbaji wanaume na wanawake 200.","amo nabarabwo mbarengeo abasomba babo, abasacha na abakungu, chilifu isano na ibere, na amagana atato, na emerongo etato, na batano na babere (7,337). Boigo mbabwate abateri, abasacha na abakungu, amagana abere (200).",Religion
"Their horses were seven hundred thirty-six; their mules, two hundred forty-five;","Walikuwa na farasi 736, nyumbu 245,","Naende mbabwate chibarasi amagana atano na abere, na emerongo etato, na isano nemo (736), ne chibarasi amagana abere, na emerongo ene na isano (245),",Religion
"their camels, four hundred thirty-five; their donkeys, six thousand seven hundred twenty.","ngamia 435 na punda 6,720.","ne chingamia amagana ane, na emerongo etato, na isano (435), ne chitigere chilifu isano nemo, na amagana atano na abere, na emerongo ebere (6,720).",Religion
"Some of the heads of fathers’ households, when they came to Yahweh’s house which is in Jerusalem, offered willingly for God’s house to set it up in its place.","Walipofika kwenye nyumba ya Bwana huko Yerusalemu, baadhi ya viongozi wa jamaa walitoa sadaka za hiari kwa ajili ya kujenga upya nyumba ya Mungu katika eneo lake.","Ekero abanto be chiamate chiria chianganyete korwa obosomba bachete ase enyomba y’Omonene agwo Yerusalemu, abande ase abateneneri babo bakarua ebiegwa bi’ogwancha ase okoagachera enyomba ya Nyasae aase aye.",Religion
"They gave according to their ability into the treasury of the work sixty-one thousand darics of gold, five thousand minas of silver, and one hundred priests’ garments.","Wakatoa kwa kadiri ya uwezo wao na kutia katika hazina darkoni 61,000 za dhahabu, mane 5,000 za fedha, na mavazi 100 ya ukuhani kwa ajili ya kazi hiyo.","Bakarua buna barenge konyara, bakabeeka ase ekungo y’ogokorerwa emeremo chikiro 5,000 chi’echitaabu, chikiro 2,800 chifeta, ne chianga chi’abakuani, rigana erimo (100).",Religion
"So the priests and the Levites, with some of the people, the singers, the gatekeepers, and the temple servants, lived in their cities, and all Israel in their cities.","Makuhani, Walawi, waimbaji, mabawabu, na watumishi wa Hekalu waliishi katika miji yao wenyewe, pamoja na baadhi ya watu wengine, nao Waisraeli waliosalia waliishi katika miji yao.","Abakuani, na Abalawi, na abanto bande, bakaba bakomenya ime ya Yerusalemu na emechie eyoetanaine. Abateri, na abarendi b’ebiita, na abakori emeremo be Hekalu, nabarabwo bakaba bakomenya ase emechie yabo yaetanaine omochie o Yerusalemu, na Abaisraeli bonsi bakamenya ase emechie ase chisokoro chiabo chiamenyete.",Religion
"When the seventh month had come, and the children of Israel were in the cities, the people gathered themselves together as one man to Jerusalem.","Mwezi wa saba ulipowadia baada ya Waisraeli kukaa katika miji yao, watu wote walikusanyika huko Yerusalemu kama mtu mmoja.","Ekero omotienyi o gatano na kabere oigete, na Abaisraeli bamenyete ase emechie yabo, bonsi bagasangererekana ase obomo agwo Yerusalemu.",Religion
"Then Jeshua the son of Jozadak stood up with his brothers the priests and Zerubbabel the son of Shealtiel and his relatives, and built the altar of the God of Israel, to offer burnt offerings on it, as it is written in the law of Moses the man of God.","Yeshua mwana wa Yosadaki na makuhani wenzake, Zerubabeli mwana wa Shealtieli pamoja na wenzake walianza kujenga madhabahu ya Mungu wa Israeli ili kumtolea dhabihu za sadaka za kuteketezwa kwa moto juu yake, kulingana na ilivyoandikwa katika Sheria ya Mose mtu wa Mungu.","Erio Yesua, mosinto o Yosadaki, amo nabakuani bamwabo, na Serubabeli, mosinto o Sealitieli, na abanto bamwabo, bakaimoka koagacha oboyia egesasiimero kia Nyasae bw’Abaisraeli, bamoruere ebing’wanso bi’ogosambwa ase kerokio, buna ariikire ase amachiiko a Musa, omonto o Nyasae.",Religion
"In spite of their fear because of the peoples of the surrounding lands, they set the altar on its base; and they offered burnt offerings on it to Yahweh, even burnt offerings morning and evening.","Ingawa waliwaogopa watu waliowazunguka, walijenga madhabahu juu ya ule msingi wake, wakamtolea Bwana dhabihu za sadaka za kuteketezwa kwa moto juu yake za asubuhi na za jioni.","Bakaagacha egesasiimero keria aase aye, erinde bamoruere Omonene ebing’wanso bi’ogosambwa mambia na morogoba, ekiagera nigo bairogete abanto bamenyete ase ense eria.",Religion
"They kept the feast of booths, as it is written, and offered the daily burnt offerings by number, according to the ordinance, as the duty of every day required;","Kisha kulingana na kile kilichoandikwa, wakaiadhimisha Sikukuu ya Vibanda wakitoa idadi ya sadaka za kuteketezwa kama ilivyohitajika kila siku sawasawa na ilivyoagizwa.","Barabwo bakaba bagochengera Rituko Rinene ri’Ebigutu, koreng’ana buna riachigetwe, na kera rituko bakaba bakorua ebing’wanso bi’ogosambwa ase omobaro ochikiire o kera rituko.",Religion
"and afterward the continual burnt offering, the offerings of the new moons, of all the set feasts of Yahweh that were consecrated, and of everyone who willingly offered a free will offering to Yahweh.","Baada ya hayo, walitoa sadaka za kuteketezwa za kawaida, sadaka za Mwezi Mwandamo na dhabihu zote za sikukuu takatifu za Bwana zilizoamriwa, pamoja na zile sadaka za hiari zilizotolewa kwa Bwana.","Amo nayio bakaba bakorua ebing’wanso bi’ogosambwa bia botambe, na ebi’Omotienyi Omoyia, na ebi’Amatuko ande Amanene aatananetwe ase ogosasiima Omonene, amo nebing’wanso bi’ogwancha, ebio omonto arenge korua ase okwerwa.",Religion
"From the first day of the seventh month, they began to offer burnt offerings to Yahweh; but the foundation of Yahweh’s temple was not yet laid.","Ingawa bado msingi wa Hekalu la Bwana ulikuwa haujawekwa, watu walianza kutoa sadaka za kuteketezwa kwa moto kwa Bwana tangu siku ya kwanza ya mwezi wa saba.","Abanto bagachaaka korua ebing’wanso bi’ogosambwa ase Omonene ase rituko rie ritang’ani ri’omotienyi o gatano na kabere, korende oboroso bwe Hekalu y’Omonene konya tiborabekwa.",Religion
"They also gave money to the masons and to the carpenters. They also gave food, drink, and oil to the people of Sidon and Tyre to bring cedar trees from Lebanon to the sea, to Joppa, according to the grant that they had from Cyrus King of Persia.","Kisha watu wakawapa mafundi wa uashi na useremala fedha, wakawapa watu wa Sidoni na Tiro vyakula, vinywaji na mafuta ili waweze kuleta magogo ya mierezi kwa njia ya bahari kutoka Lebanoni hadi Yafa, kama alivyoagiza Koreshi mfalme wa Uajemi.","Abanto bakarua chitaabu, bakaa abaagacheri b’amagena, na abasenia be chibao, naende bakarua chindagera, na ebinyugwa, na amaguta ’amazeituni, ase Abasidoni na Abaturo, erinde barente emecharake korwa Lebanoni goetera ase enyancha goika Yopa, koreng’ana buna Koresi, omorwoti bw’Abaayemi abaete ribaga.",Religion
"Now in the second year of their coming to God’s house at Jerusalem, in the second month, Zerubbabel the son of Shealtiel, Jeshua the son of Jozadak, and the rest of their brothers the priests and the Levites, and all those who had come out of the captivity to Jerusalem, began the work and appointed the Levites, from twenty years old and upward, to have the oversight of the work of Yahweh’s house.","Katika mwezi wa pili wa mwaka wa pili baada ya Waisraeli kufika kwenye nyumba ya Mungu huko Yerusalemu, Zerubabeli mwana wa Shealtieli, Yeshua mwana wa Yosadaki na ndugu zao wengine (makuhani, Walawi na wote waliorejea Yerusalemu kutoka uhamishoni) walianza kazi, wakiteua Walawi wenye umri kuanzia miaka ishirini au zaidi kusimamia ujenzi wa nyumba ya Bwana.","Ase omotienyi o kabere, omwaka o kabere, magega abanto kobairanire gocha ase enyomba y’Omonene agwo Yerusalemu, emeremo egachakwa. Serubabeli, mosinto o Sealitieli, na Yesua, mosinto o Yosadaki, bagachaaka emeremo amo nabaanto bamwabo, na abakuani, na Abalawi, na bonsi abachete Yerusalemu korwa ase obosomba. Abalawi bonsi abarenge nemiaka emerongo ebere na goetania bagachorwa gotenenera emeremo y’enyomba y’Omonene.",Religion
"Then Jeshua stood with his sons and his brothers, Kadmiel and his sons, the sons of Judah, together to have the oversight of the workmen in God’s house: the sons of Henadad, with their sons and their brothers the Levites.","Yeshua na wanawe, pamoja na ndugu zake, Kadmieli na wanawe (wazao wa Hodavia), wana wa Henadadi na wana wao na ndugu zao, Walawi wote walijiunga pamoja kusimamia wale waliofanya kazi katika nyumba ya Mungu.","Yesua na abamura baye amo nabamwabo, na Kadimieli na abamura baye, abanto b’ororeria rwa Hodawia, bakaba bagotenenera abakori emeremo b’enyomba ya Nyasae. Barabwo bakaba bagokonywa nabaanto b’eamate ya Henadadi na abana babo, abarenge Abalawi.",Religion
"When the builders laid the foundation of Yahweh’s temple, they set the priests in their vestments with trumpets, with the Levites the sons of Asaph with cymbals, to praise Yahweh, according to the directions of David king of Israel.","Wajenzi walipoweka msingi wa Hekalu la Bwana, makuhani wakiwa wamevalia mavazi yao wakiwa na tarumbeta na Walawi (wana wa Asafu) wakiwa na matoazi, walishika nafasi zao za kumtukuza Bwana, kama ilivyoagizwa na Daudi mfalme wa Israeli.","Ekero abaagachi bachaagete kobeeka oboroso bwe Hekalu y’Omonene, abakuani babegete chianga chi’obokuani bagacha nebitureeri, na Abalawi abarenge b’ororeria rw’Asafu babwate chisani chigoakanigwa kwoga, ase okomotogia Omonene, koreng’ana buna Daudi, omorwoti bw’Abaisraeli, achigete.",Religion
"They sang to one another in praising and giving thanks to Yahweh, “For he is good, for his loving kindness endures forever toward Israel.” All the people shouted with a great shout, when they praised Yahweh, because the foundation of Yahweh’s house had been laid.","Waliimba nyimbo za sifa na za shukrani kwa Bwana hivi: “Yeye ni mwema; upendo wake kwa Israeli wadumu milele.” Watu wote wakapaza sauti kubwa za sifa kwa Bwana, kwa sababu msingi wa nyumba ya Bwana ulikuwa umewekwa.","Bakaba bagotera na goitabererania, bagotogia Omonene na komoiraneria ng’a mbuya mono, bagoteeba, “Omonene nomuya, ekiagera obwanchani bwaye ase Abaisraeli nigo bogendererete goika kare na kare.” Abanto bonsi bagaaka amariogi amanene komotogia Omonene, ekiagera oboroso bw’enyomba y’Omonene konya bwabekirwe.",Religion
"But many of the priests and Levites and heads of fathers’ households, the old men who had seen the first house, when the foundation of this house was laid before their eyes, wept with a loud voice. Many also shouted aloud for joy,","Lakini wengi wa makuhani wazee, Walawi na viongozi wa jamaa waliokuwa wameona Hekalu la mwanzoni, walilia kwa sauti walipoona msingi wa Hekalu hili ukiwekwa, huku wengine wengi wakipiga kelele kwa furaha.","Abange ase abakuani, na Abalawi, na abateneneri be chiamate chiabo, baria barenge abagotu, abaroche enyomba eria ye ritang’ani, bono ekero baroche oboroso bw’eyio enyia bwabekirwe, bakarera na koiyeria amariga. Korende abange bagaaka amariogi amanene ay’omogooko.",Religion
"so that the people could not discern the noise of the shout of joy from the noise of the weeping of the people; for the people shouted with a loud shout, and the noise was heard far away.","Hakuna mtu ambaye angeweza kutofautisha sauti hizo za furaha na za kilio, kwa sababu watu walipiga kelele sana. Nayo hiyo sauti ikasikika mbali.",Abanto tibanyarete gwatanana amariogi ’omogooko are goakwa korwa ase aria ay’okorera. Nigo baagete amariogi amanene mono akaigweka gochia aare mono.,Religion
