concept_id,Kiswahili,Ekegusii,source
132720,"Kwa kuwa huyu Melkizedeki alikuwa mfalme wa Salemu na kuhani wa Mungu Aliye Juu Sana. Alipokutana na Abrahamu akirudi kutoka kuwashinda hao wafalme, Melkizedeki alimbariki,","Naki Melkizedeki oyio nigo arenge omorwoti o Salemu, Omokuani o Nyasae Ore Igoro Mono. Ekero Aburaamu are koirana korwa ase ogoita abarwoti, Melkizedeki akaumerana nere, akamosesenia.",Trilingual-Bible
113990,"Akasema: “Ee Bwana, Mungu wa Israeli, hakuna Mungu kama wewe juu mbinguni wala chini duniani, wewe unayetunza Agano lako la upendo na watumishi wanaodumu katika njia yako kwa moyo wote.","agakwana, “Aye Omonene, Nyasae bw’Abaisraeli, enyasae ende teri ekogwekaine, igoro gose inse aa ase ense, aye bweka nigo okorenda okobwatana kw’ogotianania, naende nigo okoorokia obwanchani bwao botari koera ase abasomba bao, baria bare abegenwa asore ne chinkoro chiabo chionsi.",Trilingual-Bible
127898,"Yule Farisayo aliyemwalika Yesu alipoona yanayotendeka, akawaza moyoni mwake, “Kama huyu mtu angekuwa nabii, angejua kwamba ni nani anayemgusa, na kwamba yeye ni mwanamke wa namna gani, na ya kuwa huyu mwanamke ni mwenye dhambi.”","Omofarisai, oria omoariganetie, agachia koyarora akeboria ase omoyo oye ime, ogoteeba, “Omonto oyo, onye nomobani orenge, anga namomanya oyo ng’a nere ng’o, gose mokuungu ki oyo okomokuna, ng’a nomonyene ebibe.”",Trilingual-Bible
127647,"Ghafula tazama, malaika wa Bwana akawatokea, nao utukufu wa Bwana ukawangʼaria kotekote, wakaingiwa na hofu.","Omomalaika bw’Omonene akabaorokera, na obonene bw’Omonene bokabaabarera; bagasogwa nomoondoko omonge.",Trilingual-Bible
113947,"Akatengeneza vinara vya taa kumi vya dhahabu kama ilivyoainishwa kwao na kuviweka hekaluni, vinara vitano upande wa kusini na vitano upande wa kaskazini.","Naende akaroisia ebibekerero bie chitaaya korwa ase chitaabu buna atebereretigwe, akabibeka ime ase Hekalu, bitano ensemo ya Irianyi, na bitano ensemo ya sugusu.",Trilingual-Bible
130305,"Walipofika akawaambia, “Ninyi wenyewe mnajua jinsi nilivyoishi katikati yenu muda wote tangu siku ya kwanza nilipokanyaga hapa Asia.","Bagachia goika asare, akabateebia. “Inwe abanyene mwamanyire buna narenge egati yaino ekero gionsi korwa rituko rie ritang’ani nachaagete gotacha aiga Asia,",Trilingual-Bible
107196,"“Hesabu jumuiya yote ya Kiisraeli kwa jamaa zao, wale wote wenye umri wa miaka ishirini na zaidi, ambao wanaweza kutumika katika jeshi la Israeli.”","“Mobare omoganda bwonsi bw’Abaisraeli, eamate ase eamate. Moriike, abanto bakoorire emiaka emerongo ebere na goetania, abwo baranyare korwana esegi.”",Trilingual-Bible
131595,"Lakini kama vile mlivyo mbele sana katika yote: Katika imani, katika usemi, katika maarifa, katika uaminifu wote na katika upendo wenu kwetu sisi, vivyo hivyo tunataka pia mzidi katika neema hii ya kutoa.","Korende buna more nobonge bw’ebinto bionsi: okwegena, na ogokwana, na obong’aini, na omokia bwonsi, na obwanchani bwaino ase tore buna tobanchete inwe, nabo mobe nobonge bw’obuya obo bwonsi.",Trilingual-Bible
102421,Kuunganisha moja kwa moja na wasindikaji wa chakula kunaweza kutoa masoko thabiti. Jifunze jinsi ya kukidhi mahitaji ya wasindikaji wa nyama.,Okobwaterana na baria bakorosia rigesa koba chinagera ao ao nenchera engiya ase echiri yabotambe. Egera buna oranyare goikera abanto abwo na amachiko abo yenyama.,PSA
106914,"Pia Mose akamwambia Kora, “Enyi Walawi! Sasa nisikilizeni.","Musa akagenderera gokwana na Kora, agateeba, “Bono inwe Abalawi, igwa!",Trilingual-Bible
113408,"Ira Mwithiri, Garebu Mwithiri,",Ira na Garebu korwa Itiri;,Trilingual-Bible
127538,Maria Magdalene na Maria mamaye Yose walipaona mahali pale alipolazwa.,Mariamu Magadalena na Mariamu ng’ina Yose bakarigereria aase abegetwe.,Trilingual-Bible
111101,"Hivyo mfalme akaondoka, pamoja na watu wote wakimfuata, wakatua mahali mbali kiasi.","Omorwoti akageenderera gotama, na abanto bonsi bakamotunyana korwa magega; bakaratenena ake ase enyomba yarenge ensinyo.",Trilingual-Bible
133655,"“Wafalme wa dunia waliozini naye na kushiriki anasa zake watakapoona moshi wa kuungua kwake, watamlilia na kumwombolezea.","Abarwoti b’ense, abwo babwatanire nere ase obotomani na okogania okobe nabamoreere na komweumeria ekero bararore erioki ri’okoyia kwaye.",Trilingual-Bible
111925,"“Kukuhusu wewe, rudi nyumbani. Wakati utakapotia mguu katika mji wako, kijana atakufa.","“Ase ayio, genda nka bwoo. Ekero amagoro ao agosoa ase omochie omwana oria nakwe.",Trilingual-Bible
132148,"Yeye ndiye tunayemtangaza, tukimwonya kila mtu na kumfundisha kila mtu kwa hekima yote ili tuweze kumleta kila mmoja akiwa amekamilika katika Kristo.","Ase engencho eyio nigo tokorandia Kristo ase abanto bonsi; nigo tokobakurera na kobaorokereria bonsi ase obong’aini bwonsi, erio tonyare korenta kera oyomo ase obosio bwa Nyasae abe oikeranire ase okobwatana na Kristo.",Trilingual-Bible
125000,"Usiogope, ee nchi; furahi na kushangilia. Hakika Bwana ametenda mambo makubwa.","Aye ense, toiroka! Korende goka na gochenga, ekiagera Omonene okorire ayare amanene.",Trilingual-Bible
108816,"Waisraeli wakajichukulia nyara zote na mifugo yote ya miji hii, bali waliwaua watu wote kwa upanga hadi walipowaangamiza kabisa, pasipo kumbakiza yeyote mwenye pumzi.","Abaisraeli bagasakora ebinto bionsi bi’emechie eyio, ne chitugo chionsi bakaira chikaba echiabo. Korende bagaita abanto bonsi nemioro, bakabasiria kegima, tibatigaria nonya noyomo ore moyo.",Trilingual-Bible
115777,"“Nayachukia sana haya maisha yangu; kwa hiyo nitatoa malalamiko yangu kwa wazi bila kujizuia, nami nitanena kutokana na uchungu wa moyo wangu.","“Omoyo one ogechire obogima bwane; nimbe nobosibore gokwana na kwemurungania, ninkwane nobororo bore ase omoyo one.",Trilingual-Bible
114552,Watu wa Israeli na Yuda walioishi katika miji ya Yuda wakaleta pia fungu la kumi la makundi yao ya ngʼombe na makundi ya kondoo na mbuzi pia na fungu la kumi la vitu vitakatifu vilivyowekwa wakfu kwa ajili ya Bwana Mungu wao na kuvikusanya katika malundo.,"Abaisraeli na Abayuda, baria bamenyete ase emechie y’Abayuda, bakarenta ensemo ya ikomi ye chiombe na eye ching’ondi, ebinto baatananete ase Omonene, Nyasae obo; ebio bakabibeka amo, bikaba ebinge.",Trilingual-Bible
107571,"na mlipiza kisasi wa damu akamkuta nje ya mji, mlipiza kisasi wa damu anaweza kumuua mshtakiwa huyo bila kuwa na hatia ya kuua.","na omonto oria okorusia egesiomba ki’oyomwabo amonyore ore isiko y’omochie oria karamoite, rirorio takobarerwa okomocha ase okomoita.",Trilingual-Bible
125062,"Mpiga upinde atakimbia, askari wapiga mbio hawataweza kutoroka, na mpanda farasi hataokoa maisha yake.","Omonto omanyete koruta chinsara, tagotenena arwane, gose oyomanyete kominyoka chimbero, tagwetooria, na omoriini ebarasi tagwetooria.",Trilingual-Bible
132335,"Ombeni pia ili tupate kuokolewa kutokana na watu waovu na wabaya, kwa maana si wote wanaoamini.","ng’a totoorigwe korwa ase abanto batari abaronge, na abare ababe, ekiagera tai bonsi bare nokwegena.",Trilingual-Bible
107469,"Wakaondoka Pi-Hahirothi wakapita katikati ya bahari mpaka jangwani, na baada ya kusafiri kwa siku tatu katika Jangwa la Ethamu, walipiga kambi huko Mara.","Bakarua agwo Pi‐Hahiroti, bakageenda bagaeta egati y’Enyancha Embariri gochia erooro. Erio bakageenda orogeendo rw’amatuko atato ase erooro ya Etamu, bagatoora agwo Mara.",Trilingual-Bible
117580,"Sifa apewe Mungu, ambaye hakulikataa ombi langu wala kunizuilia upendo wake!","Nyasae atogigwe, ekiagera tangeti koigwa ogosaba kwane, gose tarusetie korwa asende obwanchani bwaye bogendererete botambe.",Trilingual-Bible
105403,Juu ya kinara chenyewe kulikuwepo na vikombe vinne vya mfano wa maua ya mlozi yakiwa na matovu yake na maua yake.,Ritina rinyene ri’ekebekerero gie chitaaya keria rikaba nemegwekano ene y’ebisicha binga buna ebi’omolozi.,Trilingual-Bible
115393,"Hili ndilo lililotokea wakati wa utawala wa Mfalme Ahasuero, yule aliyetawala juu ya majimbo mia na ishirini na saba tangu Bara Hindi hadi Kushi.","Amang’ana aya naro akoregete ase amatuko ’Ahaswero, oyio ogamberete chingongo rigana erimo, na emerongo ebere, na isano na ibere (127), gochaakera India goikera Ethiopia.",Trilingual-Bible
113356,"Wafilisti wakawafuatia kwa bidii Sauli na wanawe, wakawaua Yonathani, Abinadabu na Malki-Shua.","Abafirisiti bakabwatia Saulo na abamura baye, bagaita Yonathani, na Abinadabu, na Malikisua, abamura ba Saulo.",Trilingual-Bible
133640,"“Zile pembe kumi ulizoziona ni wafalme kumi ambao bado hawajapokea ufalme, lakini watapokea mamlaka kuwa wafalme kwa saa moja pamoja na yule mnyama.","Ne ching’unchara chiria ikomi kwaroche, echio nabarwoti ikomi abataranyora oborwoti, korende mbaegwe okobua koba abarwoti ase ensa eyemo amo neng’iti eria.",Trilingual-Bible
114049,"Lakini Solomoni hakuwafanya Waisraeli watumwa kwa ajili ya kazi yake, bali walikuwa wapiganaji, majemadari, maafisa wake, majemadari wa magari yake ya vita na waendesha magari ya vita.",Abateneneri abanene b’omorwoti Sulemani nigo barenge abanto amagana abere na emerongo etano; abwo nigo barenge kogambera abakori emeremo.,Trilingual-Bible
105236,"Mose akajibu: “Si sauti ya ushindi, wala si sauti ya kushindwa; ni sauti ya kuimba ninayosikia.”","Musa akamoiraneria, “Eriogi eri tiriri eri’abaanto babuire esegi, gose eri’okorera kw’abaanto babuirwe, korende eriogi naigure neri’abaanto bagotera.”",Trilingual-Bible
126903,"Wakaenda mpaka Kapernaumu. Ilipofika siku ya Sabato, mara Yesu akaingia sinagogi, akaanza kufundisha.","Bakabwatia enchera goika Kapernaumu, na erio kegima ase rituko ri’Esabato Yeso agasoa ase esinagogi akorokereria.",Trilingual-Bible
108562,"Ndipo wakamjibu Yoshua, “Chochote ambacho umetuagiza tutafanya na popote utakapotutuma tutakwenda.","Barabwo bakairaneria Yoshua, “Onsi ayagwatochikiire natoyakore, na aase aande onsi oratotome natogende.",Trilingual-Bible
108583,"Ikiwa mtu yeyote atatoka nje ya nyumba yako akaenda mtaani, damu yake itakuwa juu ya kichwa chake mwenyewe, hatutawajibika. Lakini yule ambaye atakuwa ndani pamoja nawe, kama mkono wa mtu yeyote ukiwa juu yake damu yake itakuwa juu ya vichwa vyetu.","Omonto onde bwensi orasoke korwa mwao na konyorwa namakweri, okomocha kw’ogoiterwa kw’amanyinga aye nigo korabe okwaye ere omonyene, na intwe titokoba nokomocha; korende onde bwensi orabe mwao ime, na omonto oito amoite, okomocha nakobe ogwaito.",Trilingual-Bible
132444,"Wale wote walio chini ya kongwa la utumwa inawapasa kuwahesabu mabwana zao kuwa wanastahili heshima yote, ili jina la Mungu lisitukanwe wala mafundisho yetu.","Bonsi abare inse y’obosibwa bw’obosomba baabare abanene babo ng’a mbagwenerete ogosika gwonsi, erinde erieta ria Nyasae tiriramwa, gose okworokereria gwaito.",Trilingual-Bible
113432,"Daudi akatoka nje kuwalaki na akawaambia, “Kama mmekuja kwangu kwa amani, kunisaidia, mimi niko tayari kuwaruhusu ninyi kuungana nami. Lakini kama mmekuja ili kunisaliti kwa adui zangu wakati mimi mikono yangu haina hatia, basi Mungu wa baba zetu aone na awahukumu.”","Daudi agasoka kobarotota akabateebia, “Onye igo mwachire buna abasani baane monkonye, rirorio enkoro yane nebwatane nainwe, korende onye nigo mwachire monsigane na kondua ase ababisa baane, nonya amaboko aane takorete okomocha konde gwonsi, rirorio Nyasae bwe chisokoro chiaito arore amang’ana ayio abae egesusuro.”",Trilingual-Bible
133611,"Malaika wa tatu akalimwaga bakuli lake katika mito na chemchemi za maji, nazo zikawa damu.","Omomalaika o gatato agaitera egetaabo kiaye ase chindooche ime, na ase chinsoko chi’amaache, na chirochio chikaonchoka chikaba amanyinga.",Trilingual-Bible
115669,Kisha Ayubu akajibu:,"Erio Ayubu akairaneria, agateeba:",Trilingual-Bible
118341,"Heri wale wanaodumisha haki, ambao daima wanafanya yaliyo mema.","Mbasesenirie abanto abwo bagokora oboronge, abwo bagokora oboronge ase chingaki chionsi.",Trilingual-Bible
102067,"Tunatoa wito kwa mamlaka ya polisi kufanya uchunguzi wa haraka na wa uwazi kuhusu vitendo hivyo, na serikali iwajibike kwa majaribio yake ya kudhibiti maoni ya kisiasa, kujieleza kisanii, na kuzuia upatikanaji wa taarifa kwa umma,' alisema Mugambi Kiai, Mkurugenzi wa Kanda wa IBARA YA 19 Afrika Mashariki.","Nigo togosaba abarai abarendi boborendi gochaka obotuki gotachererwa bwa maiso marore buna yabete, naigo eserikari kobogoria obobe bwonsi ase okomiga abanasiasa erio koboboi eki babwenerete gokwana, eki ababugi chingero babwenerete gotera, na gosiekera abanto gotaikera amang'ana,' buna atebete Mugambi Kiai, Omotenereri omonene bworogongo rwa Africa ya Mocha igoro YERICHIKO ARTICLE 19.",PSA
112955,"Wana wa Hamu walikuwa: Kushi, Misraimu, Putu na Kanaani.","Abana abamura ba Hamu nabwo aba: Kusi na Misiri, Putu na Kaanani.",Trilingual-Bible
114291,"Ee Mungu wetu, je, wewe hutawahukumu? Kwa kuwa sisi hatuna uwezo wa kukabiliana na jeshi hili kubwa linalokuja kutushambulia. Sisi hatujui la kufanya, bali macho yetu yanakutazama wewe.”","Aye Nyasae oito, Inee, aye tokobanachera ekiina? Intwe titobwati chinguru chi’okorwana nomoganda oyo omonene, ogocha gotorwania. Titomanyeti eki togokora, korende nigo tokorigereretie aye ase okonyora obosemia.”",Trilingual-Bible
115863,"“Ee Mungu, unijalie tu mimi haya mambo mawili, nami sitajificha uso wako:","Bono nigo ngokoboria onkorere ebinto bibere, nario ntebise korwa ase obosio bwao:",Trilingual-Bible
106019,"Bwana akamwambia Mose,","Omonene agakwana na Musa, akamoteebia,",Trilingual-Bible
131757,"Siibatilishi neema ya Mungu, kwa maana kama haki ingeweza kupatikana kwa njia ya sheria, basi Kristo alikufa bure!”","Tinkwanga obuya bwa Nyasae, ekiagera onye oboronge bokonyorekana ase amachiiko, rirorio Kristo nigo akwete bosa.",Trilingual-Bible
103876,"Alipomwambia baba yake pamoja na ndugu zake, baba yake akamkemea akisema, “Ni ndoto gani hii uliyoota? Hivi kweli mama yako na mimi na ndugu zako tutakuja kukusujudia wewe hadi nchi?”","Korende ekero ateebetie ise na bamura bamwabo amang’ana ayio, ise akamotogonyera, akamobooria: “nkoroota ki okwo okoroota? Inee! Inche na nyoko, na bamura bamino, amaene, nigo torache togotugamere togosasime aye?”",Trilingual-Bible
129109,"Baada ya kusema haya, akatema mate ardhini, akatengeneza tope kwa mate na kumpaka yule mtu kipofu machoni.","Agachia gokoora gokwana aya, agatwera amate inse, agakora etintira ase amate aria, agaaka omouko oria amaiso netintira eria,",Trilingual-Bible
115057,"Basi tuliujenga upya ukuta mpaka wote ukafikia nusu ya kimo chake, kwa kuwa watu walifanya kazi kwa moyo wote.","Ase igo tokagenderera koagacha orwaki roria goika rokabwatanigwa, rogaikera ekeng’ese ki’obotambe bwaye gochia igoro, ekiagera abanto nigo babwate chinkoro chire morero ase ogokora emeremo eyio.",Trilingual-Bible
110870,"Baada ya kumaliza kutoa sadaka za kuteketezwa na sadaka za amani, Daudi akawabariki watu katika jina la Bwana Mwenye Nguvu Zote.","Na ekero Daudi akoorire korua ebing’wanso biria, agasesenia abanto ase erieta ri’Omonene bw’Emegaanda.",Trilingual-Bible
102915,"Baada ya kumzaa Lameki, Methusela aliishi miaka 782, akawa na watoto wengine wa kiume na wa kike.","Magega y’okoiborwa kwa Lameki, Metusela nigo amenyete emiaka amagana atano na abere, na emerongo etano na etato, na ebere, (782), akaba ise bw’abana bande, abamura na abaiseke.",Trilingual-Bible
110721,"Daudi akamuuliza, “Ni nini kilichotokea? Niambie.” Akasema, “Watu walikimbia kutoka vitani. Wengi wao walianguka na kufa. Naye Sauli na Yonathani mwanawe wamekufa.”","Naende Daudi akamobooria, “Amoteebie buna amang’ana agendererete aria.” Omonto oria akamoiraneria, “Abanto abange batamire korwa ase esegi eria, na abande abange mono baitirwe bakuure. Boigo Saulo amo na Yonathani, momura oye, baitirwe bakuure.”",Trilingual-Bible
100089,Wanafunzi wanaofanya Tathmini ya Elimu ya Shule ya Msingi ya Kenya (KPSEA) na Tathmini ya Elimu ya Shule ya Wadogo ya Kenya (KJSEA) sasa watahitajika kuficha majibu yao kwa kutumia karatasi za Utambuzi wa Alama za Optical (OMR).,Abana baria bagochia gokora amatemwa na korengwa echikuru chiboroso (KPSEA) nabana bechisekenderi chia inse (KJSEA) bono mbagaberigwe kongororia amachibu yamatemwa abo ase risakara riria riamatemwa.,PSA
110995,"Lakini kwa sababu kwa kufanya hili umefanya adui za Bwana kuonyesha dharau kabisa, mwana atakayezaliwa kwako atakufa.”","Korende ekiagera gwakorire ayio kwagerire ababisa ba Omonene bamochaaye, omwana oria oraiborwe goika akwe.”",Trilingual-Bible
118681,"Katika ukamilifu wote ninaona mna kikomo, lakini amri zako hazina mpaka.","Narorire ng’a gento kende tikeri kere noboikeranu, korende amachiiko ao namaikeranu.",Trilingual-Bible
110799,"Yoabu na askari wote aliokuwa nao walipowasili, aliambiwa kwamba Abneri mwana wa Neri alikuwa amekuja kwa mfalme na kwamba mfalme alikuwa amemruhusu aende zake, na kwamba alikwisha ondoka kwa amani.","Ekero Yoabu aigete amo nabarwani baye bonsi, ere agateebigwa ng’a Abineri, mosinto o Neri, nao arenge ase omorwoti, na omorwoti omoeire ribaga, ochiire ore nomorembe.",Trilingual-Bible
102557,"Kwa sasa, fungua baa na jaribu umbali wa kijamii. KCPE na KCSE si tiketi ya kwenda mbinguni","Ase bonoiga, toigore chibaa, amo na kobera are korwa ase abaminto. KCPE na KCSE tibiri tikiti chiokogenda igoro.",PSA
107129,"Basi Balaamu akarudi kwa Balaki, akamkuta amesimama kando ya sadaka yake akiwa na wakuu wote wa Moabu.","Baalamu akairana gochia ase Balaki, akamonyora oteneine mbarabare ase ekeng’wanso kiaye ki’ogosambwa, amo nabanene bonsi b’Abamoabu.",Trilingual-Bible
111343,"Wote wanalegea, wanatoka katika ngome zao wakitetemeka.","Abanto b’ebisaku ebiaao berusirie moyo, kobagosooka korwa ase chiburi chiabo, nigo bakoiguswa.",Trilingual-Bible
108683,Ndiyo sababu Waisraeli hawawezi kusimama dhidi ya adui zao. Wanawapa visogo na kukimbia kwa kuwa wanastahili maangamizi. Sitakuwa pamoja nanyi tena mpaka mwangamize kila kitu miongoni mwenu kilichotengwa kwa maangamizi.,"Nakio kiagerire Abaisraeli babuirwe na’babisa babo. Batamire korwa ase ababisa babo, ekiagera barabwo abanyene baragererigwe ase ogosirigwa. Inche tinkoba amo nainwe goika mwasaririe ebinto ebi bionsi biragereirie bire ase egati yaino.",Trilingual-Bible
132712,"Mungu alipompa Abrahamu ahadi yake, kwa kuwa hakuwepo mwingine aliyekuwa mkuu kuliko yeye ambaye angeweza kuapa kwa jina lake, aliapa kwa nafsi yake,","Naki ekero Nyasae arierete Aburaamu eira agatiana; na ekiagera atarenge nonde omonene komobua asare ere aranyare gotiana, agetiania ere omonyene,",Trilingual-Bible
113826,"Daudi hakuwahesabu watu waliokuwa chini ya miaka ishirini, kwa sababu Bwana alikuwa ameahidi kuwafanya Israeli kuwa wengi kama nyota za angani.","Daudi tabarete na korika abanto konya bataraika emiaka emerongo ebere, ekiagera Omonene nariete eira ng’a namente Abaisraeli babe abange buna ching’enang’eni chia igoro.",Trilingual-Bible
